,track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
135,TRFPXSG128F93175FF,Everytime,Britney Spears,https://p.scdn.co/mp3-preview/606512f4c156b712f6adf463b8d3d8ffa8ca049e?cid=774b29d4f13844c495f206cafdad9c86,00Q7sDUdF3r3zRZaofMhqw,"pop, female_vocalists, love, beautiful",RnB,2009,221306,0.393,0.234,3,-14.977,1,0.0335,0.97,8.28e-05,0.115,0.108,109.599,4
506,TRAANRJ128F931D72D,Danger: Wildman,The Devil Wears Prada,https://p.scdn.co/mp3-preview/5961425eac2ab3b2e597db3f474090caab59de69?cid=774b29d4f13844c495f206cafdad9c86,0vS04XHdPFHuxsKBTAvnn5,"hardcore, metalcore, screamo",Metal,2012,276080,0.303,0.991,7,-3.474,1,0.189,6.24e-05,0.008,0.941,0.122,148.837,4
513,TRTTMDJ128F42AC2F3,Terminal Preppie,Dead Kennedys,https://p.scdn.co/mp3-preview/89bba26619eb8e90457b7c5ca3722843abd46601?cid=774b29d4f13844c495f206cafdad9c86,4J4EEk6I0JSfg2b3y1gYwc,"punk, hardcore",Punk,2001,90302,0.359,0.988,5,-5.431,0,0.216,0.00527,0.0,0.109,0.543,114.62,4
1371,TRKEXLH128F424D13D,Body Move,Blutengel,https://p.scdn.co/mp3-preview/55ab91d0721580e6f037cc9a0b93ee333d153f63?cid=774b29d4f13844c495f206cafdad9c86,14unCGJo39WfVX4FsUBF0p,industrial,Reggae,2007,249733,0.574,0.789,8,-5.552,0,0.033,0.00197,0.639,0.244,0.78,113.009,4
435,TRGNLXV128F424EB29,Club Tropicana,Wham!,https://p.scdn.co/mp3-preview/c380f76b8e0fdbc489850d98a626ce4b3e3f1132?cid=774b29d4f13844c495f206cafdad9c86,07bDddUZeb1RF66T4TFCun,"pop, dance, 80s, british, new_wave",Pop,2014,268440,0.38,0.853,4,-5.29,1,0.0916,0.0881,1.24e-05,0.297,0.854,116.247,4
873,TRFOQIV128F92EA111,Tell Me That It Isn't True,Bob Dylan,https://p.scdn.co/mp3-preview/4f04029814638e04f1964f41e3ffa4d92a06d63c?cid=774b29d4f13844c495f206cafdad9c86,1hHCx1DeuqhLOsKEgKOZnq,"folk, 70s, 60s, country",Folk,1969,161333,0.602,0.458,5,-13.972,1,0.0301,0.839,0.47,0.0933,0.751,86.947,4
1462,TRITCGV128F4290790,Erè Mèla Mèla,Mahmoud Ahmed,https://p.scdn.co/mp3-preview/f8c5f26f6fd592fc73c913493336996eba2b7933?cid=774b29d4f13844c495f206cafdad9c86,3UrEQBIaouWf4s5EAelwk3,,World,2014,279146,0.647,0.598,3,-8.597,1,0.0359,0.855,1.01e-06,0.323,0.649,116.812,3
752,TRGGGNL128F9326506,Ice Cube,Juno Reactor,https://p.scdn.co/mp3-preview/423b15b3f8c6379c85acadb8337e8858e51b2f13?cid=774b29d4f13844c495f206cafdad9c86,2bqLS5DbQaVjsPDTxQdZMp,"electronic, trance, techno",Electronic,1995,423266,0.658,0.706,8,-9.621,1,0.0429,0.0104,0.918,0.236,0.113,124.988,4
665,TRLJEQV128F9339D7B,Dying,Hole,https://p.scdn.co/mp3-preview/a528e5531d27e6a0ab98b90fe38e7d057027ba27?cid=774b29d4f13844c495f206cafdad9c86,3Lh4csC0XF8tXRQShl8uxO,"alternative, female_vocalists, alternative_rock, 90s, grunge",Rock,1998,224866,0.452,0.447,2,-9.256,1,0.0298,0.267,0.0,0.0966,0.286,162.137,3
158,TRBJVVL128F931E1BF,Red Blooded Woman,Kylie Minogue,https://p.scdn.co/mp3-preview/7b43f5018cbfcb5ed8ba791f6c7492e79f778bd6?cid=774b29d4f13844c495f206cafdad9c86,0kGYrpU0kiqmrPwIG8boOk,"pop, female_vocalists, dance",Pop,2019,258665,0.701,0.795,7,-5.92,0,0.0315,0.0637,0.0106,0.374,0.888,139.035,4
1253,TRYZVRM128F4268BC0,Send Me A Song,Celtic Woman,https://p.scdn.co/mp3-preview/527ed89c5a5e8303ed3196bdba39c81be3f9d54f?cid=774b29d4f13844c495f206cafdad9c86,10UOzrWGHnyVPb3cHRoZrQ,new_age,Folk,2005,260481,0.427,0.169,0,-11.016,1,0.0315,0.918,6.77e-06,0.265,0.219,111.743,3
1292,TRQJEGR128F429554B,Tower Hill,Clannad,https://p.scdn.co/mp3-preview/87bb444cd4b46caa9ff76ce9ffb9394996f7ba5e?cid=774b29d4f13844c495f206cafdad9c86,1Jftyn6b1fMZbtHdQVOLT2,new_age,Folk,2002,232093,0.571,0.237,4,-23.274,0,0.0301,0.593,0.0153,0.0671,0.547,123.722,5
575,TRFZZIG128E078AF7E,For Your Own Benefit,Philip Glass,https://p.scdn.co/mp3-preview/699f81ef02be3505138431a3ee86c97e747c43cb?cid=774b29d4f13844c495f206cafdad9c86,23CKOri3fKYlZhkVhOYmbz,"classical, soundtrack",New Age,2002,123266,0.164,0.0165,5,-29.694,1,0.0428,0.956,0.98,0.0996,0.0375,112.194,1
352,TRHFPFG128F425E082,Damaged II,Black Flag,https://p.scdn.co/mp3-preview/acb95d523447f535004c89d38abc5c7420a10e96?cid=774b29d4f13844c495f206cafdad9c86,0i9X1t8nwt92FjOlaUsaBF,"punk, 80s, hardcore, punk_rock",Punk,1981,203040,0.267,0.924,0,-14.037,1,0.0866,0.212,0.976,0.392,0.072,97.684,4
937,TRVFVHA128E078E844,You Win My Love,Shania Twain,https://p.scdn.co/mp3-preview/e023e88261d54d2030911866b2b8816db0e76a0a?cid=774b29d4f13844c495f206cafdad9c86,0ADg1zdK0eN9qywx4VepDD,country,Country,2004,225400,0.679,0.885,6,-4.952,1,0.039,0.0214,0.0,0.337,0.941,127.733,4
1295,TRJQYTW128F429871A,I Got No,Operation Ivy,https://p.scdn.co/mp3-preview/2a39b0d6aca38670b6832570ae363bfcd0eb0ef5?cid=774b29d4f13844c495f206cafdad9c86,2PnQwNP5V4FYA04vR57Juk,"punk, punk_rock, ska",Punk,1989,76240,0.313,0.938,0,-4.423,1,0.0529,0.00179,0.0146,0.241,0.731,79.139,4
1392,TROFVOI128F426AFB0,Me Cago en el Amor,Tonino Carotone,https://p.scdn.co/mp3-preview/63b154ca9598d474d28d7092a9124f0f20fdef61?cid=774b29d4f13844c495f206cafdad9c86,0zzXWojCNCTq2kNTbK3cod,folk,Latin,2009,366506,0.706,0.891,4,-7.032,0,0.0279,0.401,0.0117,0.547,0.962,127.303,4
1300,TRWTETN128F14758B0,Dormir Soñando,El Gran Silencio,https://p.scdn.co/mp3-preview/df8754c41a263a85360022b131aedae7dd4ca1c3?cid=774b29d4f13844c495f206cafdad9c86,2BEUGCeN9FBV3pA06fjLu4,ska,Latin,2007,189466,0.71,0.932,6,-6.653,0,0.0769,0.121,3.63e-06,0.114,0.796,112.915,4
591,TRAFQXD128E0793E82,Grease Paint And Monkey Brains,White Zombie,https://p.scdn.co/mp3-preview/baa8c44bab053445aa73e0c5babac90e3ec8d0de?cid=774b29d4f13844c495f206cafdad9c86,103AiGOUUdZHRMQ3qH4Qhz,"metal, industrial",Metal,2008,229280,0.447,0.926,6,-6.691,1,0.0916,6.38e-06,0.673,0.149,0.536,146.759,4
664,TROHYVC128E0791822,Every Morning,Sugar Ray,https://p.scdn.co/mp3-preview/a6a38c3b3361c56319ff3ba9dcf6a557dda046d8?cid=774b29d4f13844c495f206cafdad9c86,0BfcEHpbpAvvZok7OnIHEN,"pop, 90s, pop_rock",Rock,2013,219866,0.833,0.679,8,-4.496,1,0.0365,0.0834,0.00258,0.0769,0.975,109.917,4
195,TRROCHQ128F4268672,Amanda,Aisha Duo,https://p.scdn.co/mp3-preview/8fbfd5ade61bcc0d4824e9295a12fb5923a326c7?cid=774b29d4f13844c495f206cafdad9c86,0Nuh37uz1ph6jZoz7NFZYk,"jazz, instrumental, chillout, lounge",Pop,2013,246569,0.472,0.221,4,-19.945,1,0.0422,0.913,0.858,0.112,0.481,155.775,4
1240,TRSKXEO128F93049A0,Stella Maris,2002,https://p.scdn.co/mp3-preview/ca5a46005a6235ecb05895b0e3fc9fa3d25f026c?cid=774b29d4f13844c495f206cafdad9c86,0c5egfhJGfvaz8it0OHrQb,new_age,New Age,2002,315426,0.26,0.205,0,-16.672,1,0.0361,0.898,0.58,0.147,0.116,123.919,3
1048,TRPXFZS128F4271CCB,Soukora,Ali Farka Touré and Ry Cooder,https://p.scdn.co/mp3-preview/0bb7c90bf2ab52daa135982e80a92c5bb5c9ebfa?cid=774b29d4f13844c495f206cafdad9c86,3LCzhgdSkW3dqTmlAdSU3b,guitar,World,2006,362546,0.451,0.4,3,-14.455,1,0.0308,0.484,0.00141,0.337,0.721,90.353,4
438,TRFPHYZ128F426ECCC,Time Will,Hercules and Love Affair,https://p.scdn.co/mp3-preview/53e0fb8e800a3b2ffc0a4f6ccb23654269312d83?cid=774b29d4f13844c495f206cafdad9c86,1Zwptx5Sp1Ypo5DmmMULfd,"electronic, dance, beautiful, synthpop",Electronic,2008,272920,0.672,0.56,7,-6.033,0,0.0302,0.0672,0.0,0.144,0.601,101.106,4
1435,TRHQTZZ128F14933E9,Desert Bus Ride,Gustavo Santaolalla,https://p.scdn.co/mp3-preview/4881c5569c1aafe8237fc3727ffd235136c46538?cid=774b29d4f13844c495f206cafdad9c86,2z1TUZzLHkorelPdx2MYv3,soundtrack,World,2006,115480,0.397,0.000586,0,-19.682,1,0.063,0.985,0.836,0.101,0.311,134.666,5
643,TRDPHWI128C7196B14,Your Precious Love,Marvin Gaye,https://p.scdn.co/mp3-preview/bf2e10d8ab01d869a66f1fea6c08e6049f1841c3?cid=774b29d4f13844c495f206cafdad9c86,05U8By69ltxgpyYlCOPKqJ,"soul, blues, 60s, oldies",RnB,2009,181426,0.427,0.398,10,-9.717,1,0.0328,0.244,0.0,0.141,0.701,202.898,3
96,TRXKGDQ128E078F653,This Very Moment,Set Your Goals,https://p.scdn.co/mp3-preview/b66ea167add4432cac216d73d038a9253e844873?cid=774b29d4f13844c495f206cafdad9c86,1jy7GQO4gdFDToCzTfje8w,"punk, hardcore",RnB,2006,153360,0.258,0.9,8,-5.594,1,0.0542,0.0224,0.00809,0.108,0.418,92.255,4
584,TRPCTNN128E07899A6,My Style,Black Eyed Peas,https://p.scdn.co/mp3-preview/ad46b3d12adc48ac222011bd9d9a628e5a383dd7?cid=774b29d4f13844c495f206cafdad9c86,0jGGGhrhGIYmdh96tquXZU,"pop, dance, rap, hip_hop",Rap,2005,268120,0.762,0.738,11,-6.785,0,0.303,0.0687,6.79e-05,0.209,0.741,104.154,4
1214,TRRXKWT128F934E726,Blast (Format:B Remix),Florian Meindl,https://p.scdn.co/mp3-preview/a7699e309479ab66adbf5db3e86277caac502495?cid=774b29d4f13844c495f206cafdad9c86,192m0RaZQbT7sjicT8GNij,"electronic, drum_and_bass",Electronic,2010,391560,0.799,0.745,0,-10.247,1,0.0614,0.000169,0.831,0.0911,0.237,125.025,4
156,TRVJBFW128F1456FAE,Creepin' In,Norah Jones,https://p.scdn.co/mp3-preview/c8c2e51a07c6573bcca4d6e5235028c6aed08f37?cid=774b29d4f13844c495f206cafdad9c86,6NFKEDkZtmAulocCBfdDhl,"female_vocalists, jazz, folk, singer_songwriter, blues, acoustic, country",Jazz,2014,180560,0.683,0.445,10,-11.02,1,0.0641,0.72,4.23e-06,0.151,0.722,113.188,4
419,TRYTMKP128F9300AF9,Chime Out,Nightmares on Wax,https://p.scdn.co/mp3-preview/6e5911c936b46435208d0d769a608525af890987?cid=774b29d4f13844c495f206cafdad9c86,5AwrPByOYq50oCHjDfGAan,"electronic, instrumental, chillout, trip_hop, electro, downtempo, lounge",Electronic,2006,68720,0.772,0.444,0,-15.029,1,0.074,0.45,0.0,0.29,0.609,120.058,5
410,TREUXPJ128F4295E53,The Bridge,The Knife,https://p.scdn.co/mp3-preview/c16b26b3f6175e06e45468e6ffe514768dab3067?cid=774b29d4f13844c495f206cafdad9c86,43cm3MDzmnou3HV2rd6D1x,"electronic, instrumental, trance, electro, synthpop, swedish",Punk,2003,231840,0.566,0.58,1,-10.949,0,0.033,0.00136,0.909,0.123,0.673,141.992,4
1222,TRAUTBP128F14542E9,Long Long Journey,Enya,https://p.scdn.co/mp3-preview/ba5a1a38e041f079e620e6c538f53cd685c62217?cid=774b29d4f13844c495f206cafdad9c86,0LcA9JSkIGnRxDYkd81DUp,"female_vocalists, new_age",New Age,2005,196573,0.397,0.335,11,-10.97,1,0.0269,0.779,0.0641,0.101,0.452,93.45,4
477,TRENXMN12903CF1CC7,Destroyer Of Senses,Shadows Fall,https://p.scdn.co/mp3-preview/0f9675798d56b5eb4bf768503c056845bcffd682?cid=774b29d4f13844c495f206cafdad9c86,13ntniubkcgc3Ql1on9o99,"metal, death_metal, heavy_metal, thrash_metal, metalcore, melodic_death_metal",Metal,2002,175106,0.293,0.955,1,-3.649,1,0.15,0.00988,0.000337,0.373,0.447,122.976,1
514,TRINHOG128F42626A9,I Shot The Devil,Suicidal Tendencies,https://p.scdn.co/mp3-preview/2289f738c19aeb1adad29808dcb936452d3df34b?cid=774b29d4f13844c495f206cafdad9c86,1ec3LR71wMW1SDCckHQ6gk,"metal, punk, hardcore, thrash_metal",Punk,1983,111200,0.302,0.971,11,-8.614,1,0.155,0.00436,1.32e-06,0.134,0.174,100.082,4
1285,TRESUHK128F92EBBBA,Girl From Barcelona,Kostia,https://p.scdn.co/mp3-preview/c3ee46da1519476e9f59c44b9f3e80b5aaed2785?cid=774b29d4f13844c495f206cafdad9c86,6fsKpHpWbAGbE6Sbvy7wZ7,"piano, new_age",New Age,1992,359333,0.312,0.0501,1,-26.61,0,0.0431,0.979,0.913,0.0802,0.0464,118.299,3
1453,TRIVLOP128F1481266,Agua De Rosas,Lila Downs,https://p.scdn.co/mp3-preview/1970b0fe9c15b7562b7d726e3a826b71a77eb333?cid=774b29d4f13844c495f206cafdad9c86,1w9MBg2DuxrWtlEDzCKcYJ,,Latin,2009,262600,0.669,0.528,7,-4.412,1,0.053,0.361,1.24e-05,0.269,0.645,87.84,4
1118,TRRXYNM128F4285058,Cosas Imposibles,Gustavo Cerati,https://p.scdn.co/mp3-preview/f7f6d6c017b57ac5a5da1289852ca6228152b289?cid=774b29d4f13844c495f206cafdad9c86,2VMI6a0r73Jxi0RXurdFfe,lounge,Latin,2006,305560,0.888,0.662,9,-5.797,1,0.112,0.00115,0.044,0.112,0.882,119.985,4
447,TRACMMS128F930696B,Love Come Down,"Evelyn ""Champagne"" King",https://p.scdn.co/mp3-preview/8e4e83d331d3154f06a300f7b1859b5471137106?cid=774b29d4f13844c495f206cafdad9c86,0f9zlCe9Bhp7GfThI9o24S,"80s, soul, funk, rnb",Reggae,2014,216880,0.794,0.622,11,-7.694,1,0.0623,0.00538,0.00502,0.0376,0.906,117.258,4
178,TRHKABK128F1462479,Astral Romance,Nightwish,https://p.scdn.co/mp3-preview/c1e570a5386ed2e8e8ee77a8e841f9158614f00e?cid=774b29d4f13844c495f206cafdad9c86,0DndyD80WxuSE4H4wqivin,"metal, power_metal, gothic_metal, gothic, symphonic_metal",Metal,2001,322026,0.412,0.919,9,-3.691,0,0.0545,0.000958,0.115,0.273,0.253,142.645,4
390,TRUDMKS128F4261A65,Too Deep,Girl Talk,https://p.scdn.co/mp3-preview/640338dadcef391cc55657f8c9a7eabf9186f954?cid=774b29d4f13844c495f206cafdad9c86,3sTWGcvCD0u2aqTMuIE9cy,"electronic, dance, hip_hop",Rap,2006,149333,0.786,0.774,4,-6.245,0,0.291,0.03,0.0,0.239,0.757,89.969,4
1289,TRMLAVO128F1469D94,Swete Sone,Mediæval Bæbes,https://p.scdn.co/mp3-preview/7bb7a9fcccd0d4fe2284653b14989b48138ad3b8?cid=774b29d4f13844c495f206cafdad9c86,3CsxU22GIT8Oaap5qUvlan,new_age,New Age,1998,195093,0.355,0.0254,11,-20.287,0,0.0708,0.953,0.0,0.0853,0.0827,95.945,4
1307,TRRWTEE128F933771E,That's Youth,Anti-Flag,https://p.scdn.co/mp3-preview/890957b0f54dbe6433b0b946361c3ad115556ebc?cid=774b29d4f13844c495f206cafdad9c86,0eAiAQRIvnQef6pUS5sgmu,"punk, punk_rock, ska",Punk,2006,193720,0.386,0.985,6,-2.999,1,0.437,0.0101,0.00147,0.0748,0.339,186.561,4
1366,TRIYPQC12903CF6A12,Canadian Railroad Trilogy,Gordon Lightfoot,https://p.scdn.co/mp3-preview/3f5c242eead33e576453b3d0610b9d8dc4467315?cid=774b29d4f13844c495f206cafdad9c86,1oxaRqnrY170t93klMMDEh,"folk, singer_songwriter",Folk,1993,381733,0.364,0.436,5,-10.414,1,0.0321,0.0413,9.19e-06,0.143,0.472,135.788,4
1047,TRZRBRV128F42AD2DD,Como Quien Pierde Una Estrella,Alejandro Fernández,https://p.scdn.co/mp3-preview/f9a1236002777963f6f31044709cb30606bc5045?cid=774b29d4f13844c495f206cafdad9c86,146oKs10MHszv0JgQDUCXf,guitar,Latin,1995,213733,0.438,0.35,10,-11.088,1,0.0302,0.641,6.4e-05,0.115,0.568,163.117,4
1142,TRHFUDE12903CC55ED,Into the Mystic,The Belfast Cowboys,https://p.scdn.co/mp3-preview/b2bdf454d16eb92cd0f72cc2c66e7eaed44af37f?cid=774b29d4f13844c495f206cafdad9c86,5c78KDEM5G2jXSzPbJ2poU,,RnB,2009,276706,0.522,0.399,3,-8.982,1,0.0264,0.171,0.018,0.108,0.34,136.813,4
634,TRBVOHY128F92E6A11,There Must Be A Better World Somewhere,B.B. King,https://p.scdn.co/mp3-preview/14cba3a8c5f829c8fbaa19aad5e69c75fd7c0211?cid=774b29d4f13844c495f206cafdad9c86,0FdGbJUc56gpA7hSSMnfrg,"blues, guitar",Blues,1997,268200,0.625,0.722,1,-7.085,1,0.0284,0.0343,4.59e-05,0.0537,0.773,107.09,4
865,TRJKCWG12903CD94A0,The Ring Song,The Bravery,https://p.scdn.co/mp3-preview/ccfbb72d3cb73a5bb305c711d36a2bb136b98a5c?cid=774b29d4f13844c495f206cafdad9c86,0KIqveNECDLejJT0yC5VFM,"indie, alternative_rock, indie_rock, post_punk, indie_pop, 00s",New Age,2005,205453,0.624,0.946,1,-4.906,1,0.0429,0.00521,8.45e-06,0.126,0.92,124.027,4
787,TRILUXF12903CB7CC1,Brand New Second Hand,Peter Tosh,https://p.scdn.co/mp3-preview/03c361ff284e2d06d3913cdd8633c79e0fc0aa38?cid=774b29d4f13844c495f206cafdad9c86,05NWg6IAC4o6uIu1Uan4B6,reggae,Reggae,1976,217973,0.757,0.475,7,-13.239,1,0.0762,0.259,0.254,0.501,0.94,148.351,4
744,TRCBUSM128F146A467,Traces (Light and Weight),Enigma,https://p.scdn.co/mp3-preview/fe65b5b1ca266ae6d1e3042c463325ce9fc01953?cid=774b29d4f13844c495f206cafdad9c86,3ejxUV7z8PK3JqYUhpO2oD,"ambient, trance, new_age",New Age,2000,251640,0.58,0.407,8,-14.755,1,0.0325,0.724,0.92,0.17,0.304,139.995,4
859,TRJMUVN128F423D014,O Tu O Ninguna,Luis Miguel,https://p.scdn.co/mp3-preview/331c9aa89180ea619a95c1697d3167c1db8828ab?cid=774b29d4f13844c495f206cafdad9c86,0pnQl9tDMRx7tJZ84Oq6um,techno,Latin,2005,196333,0.302,0.428,5,-8.814,1,0.0338,0.479,0.0,0.105,0.119,144.075,4
294,TRNIXMN128F4295F70,Evacuee,Enya,https://p.scdn.co/mp3-preview/3ef981d0971d2661e6002268298fdccf1433e6f3?cid=774b29d4f13844c495f206cafdad9c86,0hQ1xTibCCRUK77VL0831S,"ambient, new_age",New Age,1991,230706,0.182,0.108,1,-21.183,1,0.0414,0.91,0.00894,0.093,0.0512,79.565,4
544,TRZTVMS128E0783578,If You Don't Know Me By Now,Harold Melvin & The Blue Notes,https://p.scdn.co/mp3-preview/8a51e89424b32654ef93943457e9ab093bb42090?cid=774b29d4f13844c495f206cafdad9c86,049S6Ur6QGgv13nGpmWTny,"soul, 70s, oldies",Jazz,2005,215773,0.547,0.627,11,-2.513,1,0.028,0.382,0.0,0.252,0.423,88.639,3
1362,TRWPQNP128F93094AE,Aquafresh,Zomby,https://p.scdn.co/mp3-preview/750824d8e50cb18cca81fac03298bfac2cac76bd?cid=774b29d4f13844c495f206cafdad9c86,0mDg9v4GnAF9wZVuflWL2s,,Electronic,2008,154866,0.81,0.515,1,-6.736,1,0.237,0.57,0.63,0.0815,0.65,137.963,4
88,TRABDEP128F428B3E3,Just Abuse Me,Air Traffic,https://p.scdn.co/mp3-preview/262aa113fb1227c17efab5d5268bb419f58fad5a?cid=774b29d4f13844c495f206cafdad9c86,03oJNzdUM6KKOZNkz2jPTw,"indie, indie_rock, british, piano, britpop",Rock,2007,152666,0.312,0.716,5,-3.822,1,0.0313,0.262,0.0,0.109,0.644,173.785,4
1031,TRTXINF128F4263488,Livin' On Borrowed Time,Puddle of Mudd,https://p.scdn.co/mp3-preview/91fb2de0982d26610f5e538366a4c3b2f2031036?cid=774b29d4f13844c495f206cafdad9c86,0xRTDnklmRuBT9n4YaMybx,"rock, alternative, alternative_rock, grunge",Country,2010,181720,0.539,0.942,1,-3.909,1,0.11,0.00209,0.0,0.383,0.543,119.443,4
1379,TRRIGDV128F9304DEA,Ya Rayah,Rachid Taha,https://p.scdn.co/mp3-preview/82a37d87e45bb0dbc12c929042dd40b5c3b2244a?cid=774b29d4f13844c495f206cafdad9c86,02R7StTgKWdYiCT9szEYeE,,World,2004,373106,0.794,0.848,4,-8.445,0,0.0369,0.361,0.0027,0.156,0.964,100.996,5
576,TRTYJKM128F42644E8,Time To Say Goodbye (Con Te Partiro),Sarah Brightman,https://p.scdn.co/mp3-preview/2d4ff1f56782d32b8192069d7b509440f125c1eb?cid=774b29d4f13844c495f206cafdad9c86,0cj6wRt11vhskr0Spla2E1,"female_vocalists, classical, new_age",Jazz,1997,246533,0.264,0.468,7,-5.924,1,0.0319,0.917,0.00395,0.0899,0.401,79.861,3
906,TRISZNC12903CA4806,Do I,Luke Bryan,https://p.scdn.co/mp3-preview/82323f1437ff806c29f5fd63fc5f87374b25a620?cid=774b29d4f13844c495f206cafdad9c86,0aYgF3SUk1AxDpIdv5oAxO,country,Country,2009,239413,0.581,0.691,9,-5.33,1,0.0333,0.257,0.0,0.11,0.299,137.985,4
1387,TRGALJI128F422E77A,Bruca Manigua,Ibrahim Ferrer,https://p.scdn.co/mp3-preview/e5ff6abcf80d2d405934cb281f0ddf092f793e0b?cid=774b29d4f13844c495f206cafdad9c86,1iOhDhysr3BjmICFIJRpup,,Latin,1999,284320,0.502,0.377,10,-11.596,1,0.043,0.845,0.0042,0.171,0.704,110.274,4
1091,TRBFAWR128F42A4FDA,This Is The World We Live In,Alcazar,https://p.scdn.co/mp3-preview/3fcca59390b7b76751d4932567b15b70982b0234?cid=774b29d4f13844c495f206cafdad9c86,0c1miZI5NYrpH9AVjknj3H,"pop, dance, cover, swedish",Pop,2012,214733,0.712,0.885,0,-3.388,1,0.0536,0.029,0.0,0.164,0.957,124.988,4
943,TRERMNM128F146586A,Not Pretty Enough,Kasey Chambers,https://p.scdn.co/mp3-preview/9c48067d919beaa21288c6c8eac84327d188bb76?cid=774b29d4f13844c495f206cafdad9c86,0NT8LNDGGXYokS7oBxcLIt,"female_vocalists, country",Country,2012,199280,0.61,0.601,11,-6.544,1,0.0372,0.613,0.0,0.137,0.294,119.883,4
290,TRJLORC128F429596A,Miss Clare Remembers,Enya,https://p.scdn.co/mp3-preview/10ce0314860a6770862754f3c9362333d12a62ad?cid=774b29d4f13844c495f206cafdad9c86,1EtDirwsItquhCrqtC3pOn,"ambient, instrumental, piano, new_age",New Age,1988,119666,0.334,0.0232,5,-23.006,1,0.0478,0.976,0.902,0.11,0.382,120.337,4
1418,TRMVJCE128F9316349,Allahi Allah,Niyaz,https://p.scdn.co/mp3-preview/9479d6fcd15e43813dc3e1411418614f67e32877?cid=774b29d4f13844c495f206cafdad9c86,1UA4WPQdLOx94s7OQRwU3g,,World,2005,309466,0.672,0.761,5,-4.957,0,0.0497,0.179,4.15e-05,0.0627,0.313,149.998,4
1018,TRRSGMK128F428B827,Les lolos,La Tordue,https://p.scdn.co/mp3-preview/9b459202b09b52d0bfe718314ad10de435ff5038?cid=774b29d4f13844c495f206cafdad9c86,2LPqMOPp4WLKM0pPp1lz4n,french,World,2002,222840,0.919,0.398,0,-8.962,1,0.399,0.585,2.09e-06,0.0749,0.9,92.703,4
348,TRUMOST128F1492938,20 Eyes,Misfits,https://p.scdn.co/mp3-preview/13fd6221ad557d7bc1c6d715917d38a0564a23ab?cid=774b29d4f13844c495f206cafdad9c86,6pIKRWJSue3E7bHElCrVU8,"punk, 80s, punk_rock",Punk,1982,107666,0.457,0.944,11,-11.872,1,0.0675,0.00247,0.0,0.829,0.27,126.918,4
567,TRJTROJ128F92FE2C6,Cherry Twist,The Crystal Method,https://p.scdn.co/mp3-preview/374e3b66a7347b4ca8bcf900f50b3fdbc7f4634d?cid=774b29d4f13844c495f206cafdad9c86,1B1mrqBI1tTkKRMR9IwrUI,"electronic, techno, electro",Electronic,1997,265720,0.572,0.972,8,-6.752,1,0.0741,0.129,0.801,0.0739,0.334,134.963,4
1412,TRJAKGL128F92FC3B5,Kanan Neni,Rokia Traoré,https://p.scdn.co/mp3-preview/29dd4267340e31b4090b4273a578e8c4097d2a5b?cid=774b29d4f13844c495f206cafdad9c86,3SBWAHTB0bbPxlUTdJiKJR,,World,2000,379440,0.628,0.379,4,-12.547,0,0.0447,0.706,0.00662,0.15,0.405,132.8,3
1058,TRYPEPQ128F9337DF6,Everything Under the Sun,Lusine,https://p.scdn.co/mp3-preview/1f08452610277af020ab9880d96de7e20ffa0490?cid=774b29d4f13844c495f206cafdad9c86,18Xrs7meMwf0Ad7nyzchuQ,"ambient, downtempo, idm",Electronic,2004,320680,0.806,0.665,6,-8.347,0,0.0632,0.00429,0.805,0.221,0.392,89.992,4
599,TRXRCGJ128F93293A8,Problem Me,Modwheelmood,https://p.scdn.co/mp3-preview/25915069a4a645e8b8fa167370bd93a085f227b0?cid=774b29d4f13844c495f206cafdad9c86,48KYO9xmz2nKAea3yTbsmA,"electronic, alternative, industrial",Electronic,2009,263040,0.483,0.622,0,-10.612,1,0.0367,0.126,0.778,0.109,0.0668,170.011,1
458,TRPQNMQ128F14AADAE,The Ark,Dr. Dog,https://p.scdn.co/mp3-preview/d95e28d6ef9c8884d461a64125582e3c44fa1512?cid=774b29d4f13844c495f206cafdad9c86,1Jh2LHQ6DPUJttz4VlUPI7,"indie, indie_rock, progressive_rock, blues, psychedelic, psychedelic_rock, blues_rock",Rock,2008,217866,0.701,0.624,2,-6.64,0,0.0454,0.525,0.086,0.0791,0.659,136.139,4
375,TRUMIGA128EF351A19,Who Shot Ya,The Notorious B.I.G.,https://p.scdn.co/mp3-preview/044473e34db422f262323cdc14feccadb2282c02?cid=774b29d4f13844c495f206cafdad9c86,0OjzGgfS0CUEHVW0xOcfkU,"rap, 90s, hip_hop",Rap,2013,228040,0.845,0.744,7,-4.886,1,0.277,0.194,0.0,0.549,0.645,91.693,4
333,TRESGUW128F935A63B,Say Please,Monsters of Folk,https://p.scdn.co/mp3-preview/2ab754275b9805bd9de80e3bb5fb075437151504?cid=774b29d4f13844c495f206cafdad9c86,1mSHIwNSxvwTzQ3oCOQEng,"indie, folk, 00s",Folk,2009,168533,0.515,0.673,2,-5.117,1,0.027,0.00319,0.0,0.12,0.471,98.515,3
